datetime;power;wind_speed;wind_direction;humidity;temperature;pressure;ghi
26/11/2022 13:45;62599.967;2.2095;105.655;49.94;27.235;928.5;249
26/11/2022 14:00;32884.3793;2.838;15.69;55.01;26.13;927;158
26/11/2022 14:15;29470.8332;3.4225;101.2;62.365;23.285;928.5;120
26/11/2022 14:30;21976.5726;2.962;92.6;66.99;21.49;930;126
26/11/2022 14:45;20476.873;2.2115;123.55;73.525;20.295;931;79
26/11/2022 15:00;16011.46;2.175;136.5;77.45;19.4;931;63
26/11/2022 15:15;14303.1734;1.3055;126.8;81.85;18.55;931;91
26/11/2022 15:30;16952.0467;1.292;146.9;83.6;18.26;931;60
26/11/2022 15:45;31471.9262;1.7875;178.2;82.05;18.695;931;156
26/11/2022 16:00;47436.0345;1.651;176.3;81.2;19.16;931;203
26/11/2022 16:15;39888.1664;1.466;115.055;79.545;19.95;931;311
26/11/2022 16:30;41165.4075;1.632;5.443;76.31;20.37;931;366
26/11/2022 16:45;19115.1132;1.547;5.1465;74.14;20.64;931;271
26/11/2022 17:00;12542.5667;1.139;5.942;71.74;20.98;931;166
26/11/2022 17:15;11285.26;0.8495;37.247;73.445;20.965;931;133
26/11/2022 17:30;10817.7333;0.865;4.873;70.69;21.31;931;46
26/11/2022 17:45;8842.8799;0.9165;5.883;76.555;20.655;931;49
26/11/2022 18:00;4501.80006;0.967;4.397;77.01;20.9;932;11
26/11/2022 18:15;1280.81333;0.658;191.5;78.675;21.035;933;2
26/11/2022 18:30;84.2399987;1.899;187.4;77.04;21.38;933;0
26/11/2022 18:45;82.38153072;2.013;189.85;78.32;20.905;933;0
26/11/2022 19:00;80.52306274;2.236;207;78.34;20.73;933;0
26/11/2022 19:15;78.66459476;2.2795;185.8;77.91;20.745;933;0
26/11/2022 19:30;76.80612677;2.475;192.5;78.34;20.6;933;0
26/11/2022 19:45;74.94765879;3.0565;159.3;77.99;20.68;933;0
26/11/2022 20:00;73.08919081;2.913;163;78.35;20.5;933;0
27/11/2022 05:30;6412.30016;2.44;176.7;85.2;16.89;935;31
27/11/2022 05:45;14428.1132;2.486;150.2;84.9;17.145;935;75
27/11/2022 06:00;24894.6935;2.412;159.4;84.6;17.41;935;133
27/11/2022 06:15;37880.7407;2.508;145.3;83.85;17.85;935;188
27/11/2022 06:30;52418.52;2.403;138.4;82.7;18.47;935;245
27/11/2022 06:45;67755.8187;2.6695;163.9;81.45;19.01;935;304
27/11/2022 07:00;83475.855;2.738;133.7;80.1;19.53;934;363
27/11/2022 07:15;98998.061;2.7035;143.3;78.725;20.02;933.5;421
27/11/2022 07:30;112967.993;2.342;160.7;76.85;20.73;933;480
27/11/2022 07:45;126467.472;1.8625;139.55;74.315;21.56;933;537
27/11/2022 08:00;139422.533;1.955;170.7;71.71;22.42;933;593
27/11/2022 08:15;151600.817;2.4835;172.35;70.565;22.645;933;647
27/11/2022 08:30;162753.9;2.511;187.1;69.92;23.11;933;699
27/11/2022 08:45;172338.695;2.182;188.3;67.94;23.55;932.5;748
27/11/2022 09:00;182428.205;2.13;158.8;66.91;23.77;931;794
27/11/2022 09:15;191451.74;1.841;75.935;65.185;24.365;931;838
27/11/2022 09:30;198370.656;1.644;158.7;61.95;24.82;931;878
27/11/2022 09:45;204246.773;1.414;80.32;61.375;25.185;931;914
27/11/2022 10:00;211135.52;1.689;40.95;59.48;25.62;931;946
27/11/2022 10:15;216057.088;1.512;114.995;58.94;26.055;930.5;975
27/11/2022 10:30;220350.986;1.718;186.9;58.47;26.6;929;999
27/11/2022 10:45;222320.748;1.3155;63.955;57.655;26.625;929;1020
27/11/2022 11:00;227250.863;1.332;97.9;56.12;26.94;929;1036
27/11/2022 11:15;228701.836;1.2335;132.31;54.54;27.27;929;1003
27/11/2022 11:30;232406.883;1.614;107.7;54.07;27.35;929;963
27/11/2022 11:45;240162.111;0.951;138.985;52.145;27.835;927.5;980
27/11/2022 12:00;242065.783;1.283;187.1;51.02;28.17;927;871
27/11/2022 12:15;167427.03;1.509;22.1475;49.62;28.6;927;911
27/11/2022 12:30;235151.126;1.691;347.9;48;28.34;927;795
27/11/2022 12:45;235308.658;1.19;89.102;46.62;28.945;926.5;877
27/11/2022 13:00;227546.98;1.43;348.5;46.04;29.74;925;869
27/11/2022 13:15;224980.342;1.3265;216.5;43.665;29.68;925;867
27/11/2022 13:30;223923.21;1.086;347.8;41.02;29.65;926;814
27/11/2022 13:45;160134.431;1.0095;112.3;40.505;30.08;925.5;702
27/11/2022 14:00;226926.887;0.617;21.92;40.17;29.28;924;749
27/11/2022 14:15;200484.206;0.95;184.3;43.825;29.155;926;678
27/11/2022 14:30;171292.654;0.886;208.3;41.39;29.33;926;597
27/11/2022 14:45;171709.728;0.8285;103.785;39.38;30.09;925;476
27/11/2022 15:00;184476.01;1.024;27.27;39.18;29.97;924;458
27/11/2022 15:15;107311.614;1.268;168.9;42.88;29.38;924;444
27/11/2022 15:30;90644.166;1.069;137.9;45.71;28.98;924;391
27/11/2022 15:45;87656.985;1.687;189.45;44.4;29.405;924;232
27/11/2022 16:00;25853.327;3.458;94.7;46.48;28.61;924;223
27/11/2022 16:15;17051.0066;6.0195;56.635;60.63;25.395;925;89
27/11/2022 16:30;9989.6734;6.181;74.26;62.88;24;925;45
27/11/2022 16:45;666.99998;5.3545;122.9;66.265;22.915;926.5;26
27/11/2022 17:00;167.8400006;5.231;211.3;79.98;19.83;928;26
27/11/2022 17:15;7.71999978;2.9755;264.75;80.7;19.485;929.5;17
27/11/2022 17:30;496.246647;2.181;253.5;82.6;19.51;931;19
27/11/2022 17:45;1034.46667;2.291;181.45;84.1;18.985;931;15
27/11/2022 18:00;1850.72;2.597;158.2;84.8;18.89;931;12
27/11/2022 18:15;1508.00667;3.692;177.45;84.95;19.28;931;5
27/11/2022 18:30;80.4466677;4.286;202.7;84.7;19.53;931;0
27/11/2022 18:45;0.36666667;3.7685;202.55;85.15;19.475;931;0
27/11/2022 19:00;0.35772358;3.982;180.6;85.4;19.44;931;0
27/11/2022 19:15;0.348780491;3.8865;105.275;85.2;19.43;931;0
27/11/2022 19:30;0.339837401;3.768;169.4;84.9;19.44;931;0
27/11/2022 19:45;0.330894312;3.7755;163.6;84.8;19.4;931;0
27/11/2022 20:00;0.321951222;3.793;157.1;84.7;19.47;931;0
28/11/2022 05:30;1547.27999;2.469;154.3;85.7;18.85;931;22
28/11/2022 05:45;6422.13333;2.966;161.4;85.8;18.855;931;15
28/11/2022 06:00;10590.0133;2.728;174.7;85.7;18.93;931;16
28/11/2022 06:15;16882.2734;2.54;173.8;85.5;19.06;931;34
28/11/2022 06:30;25609.3199;2.436;151.7;85;19.31;931;69
28/11/2022 06:45;38538.628;2.3555;156;84.55;19.59;931;120
28/11/2022 07:00;43033.386;2.136;161.4;84.4;19.9;931;201
28/11/2022 07:15;39399.7675;2.0465;150.5;83.45;20.275;931;341
28/11/2022 07:30;74499.766;2.197;175.7;82;20.42;931;461
28/11/2022 07:45;114230.259;2.0445;138.1;80.95;20.94;931;525
28/11/2022 08:00;138235.06;2.246;149.3;78.8;21.86;930;581
28/11/2022 08:15;154349.008;2.135;154.15;78.28;22.24;929;634
28/11/2022 08:30;162223.112;2.303;165.7;76.82;23.11;929;685
28/11/2022 08:45;171861.212;2.2965;187.85;74.815;23.525;928.5;733
28/11/2022 09:00;184171.779;1.804;94.1;72.36;24.17;927;779
28/11/2022 09:15;194343.79;1.5975;194.1;71.03;24.68;927;747
28/11/2022 09:30;235371.686;1.316;265;70.39;24.66;927;776
28/11/2022 09:45;178194.547;1.672;112.4;68.37;25.175;927;813
28/11/2022 10:00;193156.928;1.667;326.9;65.65;25.73;927;825
28/11/2022 10:15;233814.677;1.7135;48.645;65.815;25.85;925;865
28/11/2022 10:30;128359.026;1.775;27.19;66.86;25.65;925;888
28/11/2022 10:45;239276.488;1.6235;48.41;66.325;25.38;925.5;923
28/11/2022 11:00;220587.85;1.504;7.487;66.95;25.48;925;972
28/11/2022 11:15;211113.603;1.1315;146.6165;64.99;26.165;925;952
28/11/2022 11:30;210563.532;1.82;293.2;65.45;26.17;925;862
28/11/2022 11:45;85762.028;1.7935;324.2;64.48;26.415;924.5;555
28/11/2022 12:00;21968.2997;1.453;89.5;64.98;26.32;924;266
28/11/2022 12:15;4797.98678;2.8345;60.715;72.405;22.835;925;97
28/11/2022 12:30;8951.1801;4.396;19.73;84.7;18.59;926;63
28/11/2022 12:45;11601.5066;3.5;113.365;87.3;17.69;927;63
28/11/2022 13:00;16226.8665;2.43;112.1;88.8;17.55;927;79
28/11/2022 13:15;14865.4533;2.1375;158.8;89.2;17.61;927;146
28/11/2022 13:30;17278.4734;1.561;163.8;89.3;17.81;927;131
28/11/2022 13:45;19927.7467;2.133;139.55;89.25;17.8;927;63
28/11/2022 14:00;26270.2402;2.183;157.2;88.7;17.9;927;53
28/11/2022 14:15;25455.1732;2.187;163.8;87.3;18.24;927;39
28/11/2022 14:30;14659.1531;1.822;128.9;85.7;18.78;927;50
28/11/2022 14:45;8403.0934;1.5825;135.7;84.9;18.94;927;38
28/11/2022 15:00;6424.0532;0.942;323.3;84.8;19.08;927;29
28/11/2022 15:15;5384.45325;1.428;290;85.3;19.225;927.5;26
28/11/2022 15:30;5573.91333;2.473;329.8;86;18.98;928;29
28/11/2022 15:45;6262.84656;2.2045;231.7;86.35;18.895;928;26
28/11/2022 16:00;7425.72675;3.36;198.9;86.8;18.9;927;25
28/11/2022 16:15;9999.5467;3.6985;205.1;86.05;18.765;927.5;36
28/11/2022 16:30;13950.4802;3.803;185.9;85.5;18.59;929;47
28/11/2022 16:45;11169.2535;3.4965;181.25;85.05;18.495;929;50
28/11/2022 17:00;11754.4733;3.609;215.6;85;18.39;929;51
28/11/2022 17:15;7663.6335;3.7375;166.45;85.3;18.24;929;61
28/11/2022 17:30;7609.6666;3.283;179.6;85.5;18.12;929;67
28/11/2022 17:45;9976.0534;2.9485;174.85;85.45;18.06;929;52
28/11/2022 18:00;8376.3801;3.48;171.8;85.5;18.05;929;23
28/11/2022 18:15;4108.29995;2.9255;153.75;85.55;17.945;929;7
28/11/2022 18:30;650.706671;2.815;174.7;85.1;18;929;0
28/11/2022 18:45;0;2.924;136;85.05;17.975;929;0
28/11/2022 19:00;0.062818427;3.013;165.6;84.9;17.99;929;0
28/11/2022 19:15;0.125636855;2.4105;141.35;84.7;18.065;929;0
28/11/2022 19:30;0.188455282;1.396;159.3;85;17.95;929;0
28/11/2022 19:45;0.251273709;1.041;201.85;85.05;17.87;929;0
28/11/2022 20:00;0.314092137;1.081;155.3;85.3;17.75;929;0
29/11/2022 05:30;3009.93338;1.277;146.7;86.4;16.99;929;25
29/11/2022 05:45;8081.75343;1.0535;131.45;86.5;16.94;929;38
29/11/2022 06:00;12550.4866;0.688;136;86.5;17.1;929;70
29/11/2022 06:15;16484.6334;0.7325;143.1;86.2;17.34;929;148
29/11/2022 06:30;37220.6993;0.949;136.9;85.9;17.63;929;233
29/11/2022 06:45;76980.926;1.1905;150.35;85.1;18.395;929;285
29/11/2022 07:00;98021.053;1.353;174;83.4;19.57;929;320
29/11/2022 07:15;127292.578;1.3365;126.65;80.725;20.64;928;358
29/11/2022 07:30;118754.674;0.89;225.1;76.94;21.59;927;403
29/11/2022 07:45;111186.027;0.6175;175.25;77.215;21.63;927;477
29/11/2022 08:00;156470.736;0.945;124.2;75.24;22.13;927;543
29/11/2022 08:15;120218.801;1.166;92.35;73.825;22.715;926.5;589
29/11/2022 08:30;121603.441;1.453;111.6;71.03;23.18;925;626
29/11/2022 08:45;210049.732;1.1905;107.96;72.445;22.995;925;652
29/11/2022 09:00;164473.846;1.216;128.2;69.37;24.24;925;646
29/11/2022 09:15;132328.281;1.3725;61.55;68.46;24.335;925;639
29/11/2022 09:30;141661.459;1.795;56.51;67.75;24.03;925;681
29/11/2022 09:45;152422.865;1.0095;47.685;66.55;24.48;925;762
29/11/2022 10:00;201776.168;1.105;76.9;66.26;24.72;924;847
29/11/2022 10:15;208289.238;1.0935;97.9045;65.76;25.175;924;903
29/11/2022 10:30;193955.594;1.189;29.68;63.7;25.43;924;891
29/11/2022 10:45;186090.686;1.2085;42.48;63.39;25.825;924;919
29/11/2022 11:00;178713.926;1.606;0.048;63.78;25.76;924;926
29/11/2022 11:15;170491.897;1.652;144.969;62.78;26.005;924;946
29/11/2022 11:30;239829.199;1.571;6.607;63.43;26.03;923;987
29/11/2022 11:45;236556.585;1.662;194.565;62.34;26.37;922;860
29/11/2022 12:00;223886.408;1.422;58.11;61.39;26.94;922;890
29/11/2022 12:15;243142.561;1.497;336.5;60.905;26.655;922;880
29/11/2022 12:30;224279.908;1.882;323.5;60.61;26.69;922;804
29/11/2022 12:45;198868.156;1.466;321.05;57.7;27.7;921.5;828
29/11/2022 13:00;232017.372;1.735;27.24;57.7;27.98;920;861
29/11/2022 13:15;228135.505;1.7505;171.948;54.915;28.005;920;851
29/11/2022 13:30;175292.034;1.52;20.25;53.48;28.4;920;867
29/11/2022 13:45;222046.237;1.4715;340.95;53.055;28.75;918;839
29/11/2022 14:00;146771.175;1.629;262.6;51.8;28.9;918;739
29/11/2022 14:15;152963.293;1.8605;157.881;49.32;28.74;918;678
29/11/2022 14:30;131852.852;1.316;316.4;49.87;28.75;918;616
29/11/2022 14:45;116097.232;1.544;312.7;48.01;29.025;918;547
29/11/2022 15:00;67961.76;1.677;328.5;48.71;28.65;918;452
29/11/2022 15:15;70858.091;2.215;335.5;50.435;28.075;918;404
29/11/2022 15:30;88560.739;2.909;332.1;58.52;27.13;918;310
29/11/2022 15:45;64892.153;2.7245;339.45;62.7;26.44;919;243
29/11/2022 16:00;56080.067;2.503;335.9;63.27;26.36;918;189
29/11/2022 16:15;34121.2934;2.547;247.45;63.045;26.495;919;159
29/11/2022 16:30;7671.1666;3.691;86.7;70.36;24.27;920;102
29/11/2022 16:45;2573.81996;3.302;165.25;73.705;22.545;921;37
29/11/2022 17:00;258.2133336;4.386;183.9;81.3;21.04;922;18
29/11/2022 17:15;506.5466735;3.9325;179.3;85.45;19.985;923.5;19
29/11/2022 17:30;180.9733284;4.119;155;86.1;19.97;924;26
29/11/2022 17:45;0.206666679;2.222;125.5;86.85;19.94;924.5;16
29/11/2022 18:00;0.266395074;1.563;89;88.3;19.68;925;14
29/11/2022 18:15;0.326123469;1.6985;64.645;88.95;19.275;925;2
29/11/2022 18:30;0.385851864;1.751;79.23;89.2;19.1;925;0
29/11/2022 18:45;0.44558026;1.775;83.93;89.35;18.845;926.5;0
29/11/2022 19:00;0.505308655;1.71;51.8;89.4;18.29;927;0
29/11/2022 19:15;0.56503705;1.5295;98.49;89.5;17.77;927;0
29/11/2022 19:30;0.624765445;1.555;108.6;89.6;17.52;927;0
29/11/2022 19:45;0.68449384;1.604;124.9;89.65;17.615;927;0
29/11/2022 20:00;0;1.483;118.6;89.7;17.64;927;0
03/12/2022 05:30;1206.40666;0.478;73.17;86.8;20.16;934;11
03/12/2022 05:45;4195.04656;0.079;11.884;87.05;20.405;934.5;13
03/12/2022 06:00;11288.9801;0.062;5.99;86.7;20.67;935;28
03/12/2022 06:15;20086.7207;0.332;204.45;86.5;20.875;935;33
03/12/2022 06:30;24545.4596;0.35;176.1;86.6;21.12;935;48
03/12/2022 06:45;33942.5198;0.631;169.344;86.15;21.25;935;46
03/12/2022 07:00;53712.062;0.312;20.77;85.5;21.66;935;160
03/12/2022 07:15;78433.406;0.2645;167.45;84.6;22.325;935;249
03/12/2022 07:30;88826.258;0.501;8.32;82.5;23.2;934;301
03/12/2022 07:45;135073.319;1.199;177.725;81.55;23.355;933.5;376
03/12/2022 08:00;135700.421;1.263;346.3;81.8;23.6;934;383
03/12/2022 08:15;70214.688;1.511;54.09;80.5;24.08;933;336
03/12/2022 08:30;84926.62;1.763;55.73;79.75;23.98;933;388
03/12/2022 08:45;93448.874;1.8055;12.534;79.805;24.025;933;427
03/12/2022 09:00;93719.275;1.781;68.39;80.5;23.99;933;487
03/12/2022 09:15;91266.16;1.426;93.5;80.2;24.315;933;593
03/12/2022 09:30;128845.621;1.704;35.5;79.44;24.55;933;666
03/12/2022 09:45;150595.57;1.821;32.198;77.3;24.98;933;718
03/12/2022 10:00;201808.126;1.814;10.34;76.21;25.09;933;748
03/12/2022 10:15;197889.465;2.07;32.785;76.195;25.45;933;785
03/12/2022 10:30;223605.879;1.906;45.82;74.25;25.86;932;818
03/12/2022 10:45;187954.043;1.9565;36.942;71.725;26.51;931;816
03/12/2022 11:00;210770.108;1.769;78.11;72.11;26.4;931;825
03/12/2022 11:15;152253.291;2.1065;14.39;69.54;26.805;931;832
03/12/2022 11:30;146098.551;2.199;64.95;68.25;26.78;931;820
03/12/2022 11:45;203462.875;2.1405;53.2;67.03;27.17;931;818
03/12/2022 12:00;208661.264;2.175;26.76;67.09;26.84;929;852
03/12/2022 12:15;217152.901;2.2145;76.34;64.485;27.575;929;849
03/12/2022 12:30;110458.1;1.795;82.1;63.06;28.14;929;837
03/12/2022 12:45;146720.395;2.03;178.265;62.255;28.01;929;800
03/12/2022 13:00;207370.278;2.175;2.614;63;27.97;929;825
03/12/2022 13:15;139322.941;2.348;27.01;61.55;28.295;928;808
03/12/2022 13:30;221929.488;2.01;20.49;62.39;28.05;927;761
03/12/2022 13:45;172907.838;1.862;42.185;61.54;28.14;927;748
03/12/2022 14:00;102348.169;1.544;12.1;59.72;28.98;927;732
03/12/2022 14:15;208313.238;1.787;165.115;59.995;28.32;927;710
03/12/2022 14:30;196273.306;1.528;4.231;60.27;29.42;926;628
03/12/2022 14:45;62794.853;1.8575;41.1675;58.525;29.425;925;605
03/12/2022 15:00;31361.6806;2.154;7.368;57.17;28.91;925;560
03/12/2022 15:15;52831.2725;1.6975;171.453;61.12;27.97;926;469
03/12/2022 15:30;75783.307;1.4;342.3;61.07;28.09;926;391
03/12/2022 15:45;57697.026;1.8715;320.35;58.1;28.345;925.5;331
03/12/2022 16:00;46793.1995;2.055;342.8;57.55;28.17;926;299
03/12/2022 16:15;49931.2057;1.526;351.6;57.9;28.095;926;250
03/12/2022 16:30;44041.8455;1.263;328.7;58.62;28.21;925;215
03/12/2022 16:45;35704.3996;1.095;15.616;59.16;28.14;926;198
03/12/2022 17:00;32547.907;0.755;2.638;58.78;28.19;926;152
03/12/2022 17:15;24088.3795;0.7525;6.4645;60.005;28.095;925.5;92
03/12/2022 17:30;13762.7668;0.92;66.52;62.6;27.62;926;57
03/12/2022 17:45;6123.2932;0.664;101.7;69.095;26.985;927;29
03/12/2022 18:00;1758.35333;0.677;134;72.61;26.15;927;22
03/12/2022 18:15;460.860015;0.079;125.35;74.205;25.775;928;11
03/12/2022 18:30;54.6625;0.77;117.2;72.88;25.71;929;0
03/12/2022 18:45;53.36369048;3.969;89.205;76.875;24.185;929;0
03/12/2022 19:00;52.06488095;4.913;181.7;81;22.51;929;0
03/12/2022 19:15;50.76607143;4.782;93.825;80.595;22.2;930.5;0
03/12/2022 19:30;49.4672619;4.47;139;80.7;21.74;931;0
03/12/2022 19:45;48.16845238;3.5275;158.65;82.3;21.32;931;0
03/12/2022 20:00;46.86964286;2.293;153.7;83.1;21.32;931;0
04/12/2022 05:30;1873.54666;0.744;19.54;86.2;20.76;933;6
04/12/2022 05:45;5830.2334;0.7885;58.225;86.1;20.89;933;11
04/12/2022 06:00;8626.62;0.604;89.3;86.1;20.97;933;14
04/12/2022 06:15;9823.2999;0.446;67.075;86.25;21.075;933;20
04/12/2022 06:30;14713.0402;0.051;157.1;86;21.3;933;21
04/12/2022 06:45;18018.5069;0.709;6.892;85.4;21.415;933;34
04/12/2022 07:00;27453.8134;0.908;15.45;85;21.54;933;44
04/12/2022 07:15;28542.2536;0.5975;17.814;84.75;21.755;933;84
04/12/2022 07:30;33576.6734;0.489;350.7;84.2;22.06;933;117
04/12/2022 07:45;52451.88;0.449;39.305;83.9;22.275;933;194
04/12/2022 08:00;82443.66;0.934;6.321;83.3;22.52;933;266
04/12/2022 08:15;105101.019;1.4375;32.495;82.6;22.885;933;308
04/12/2022 08:30;89415.927;1.585;26.28;82.6;23.07;933;236
04/12/2022 08:45;50557.0474;1.37;192.065;81.65;23.445;931.5;234
04/12/2022 09:00;61314.813;1.159;8.27;81.1;23.31;932;273
04/12/2022 09:15;51343.666;1.4425;22.47;80.55;23.59;933;264
04/12/2022 09:30;78600.633;1.357;3.612;80.6;23.53;932;279
04/12/2022 09:45;134120.609;1.5805;50.725;79.59;23.81;932;349
04/12/2022 10:00;102257.04;1.693;18.3;78.33;24.27;931;432
04/12/2022 10:15;83936.194;1.68;15.353;78.05;24.37;931;485
04/12/2022 10:30;121364.193;1.912;49.48;77.82;24.49;931;401
04/12/2022 10:45;101474.847;1.7555;7.735;80.265;24.2;931;395
04/12/2022 11:00;85567.179;2.081;0.547;80.5;23.7;931;378
04/12/2022 11:15;76143.3;1.916;18.24;79.97;23.97;931;344
04/12/2022 11:30;13868.1533;1.802;83.9;78.16;24.33;931;346
04/12/2022 11:45;47180.5804;2.078;14.615;81.235;23.08;931;348
04/12/2022 12:00;68507.232;1.371;66.73;84.9;21.93;931;250
04/12/2022 12:15;68865.925;1.369;52.975;83.9;22.46;931;188
04/12/2022 12:30;76918.333;1.465;25.45;82.8;23.02;931;202
04/12/2022 12:45;96236.107;1.3015;41.03;82.05;23.59;931;233
04/12/2022 13:00;98683.699;1.328;66.16;81.1;24.14;931;284
04/12/2022 13:15;105812.854;1.6145;50.39;80.45;24.52;929;410
04/12/2022 13:30;58370.3394;1.551;61.93;79.74;24.82;929;441
04/12/2022 13:45;64740.659;1.8095;88.35;84;22.59;929;393
04/12/2022 14:00;49584.546;1.73;95.3;85.7;22.44;929;299
04/12/2022 14:15;47216.494;1.666;83.635;85.75;22.75;929;196
04/12/2022 14:30;55099.1127;1.763;62.34;85.2;23.12;929;165
04/12/2022 14:45;33452.3343;1.5425;76.655;84;23.23;929;158
04/12/2022 15:00;11398.4;1.581;332.1;83.5;23.55;929;197
04/12/2022 15:15;18610.4331;2.271;4.5525;84.35;21.815;929;234
04/12/2022 15:30;20234.9135;2.228;73.51;85.5;20.85;929;249
04/12/2022 15:45;22487.4935;1.4305;85.45;86.2;20.925;931;235
04/12/2022 16:00;15282.4732;1.277;63.51;87;21.01;931;206
04/12/2022 16:15;18497.147;1.127;82.27;87.4;21.035;931;191
04/12/2022 16:30;24363.9203;1.416;104.9;87.6;21.08;931;198
04/12/2022 16:45;26363.1134;1.608;117.3;87.75;21.085;930.5;157
04/12/2022 17:00;25716.2265;1.651;123.8;87.8;21.17;930;125
04/12/2022 17:15;22804.307;1.4475;100.35;87.5;21.25;931;92
04/12/2022 17:30;19687.5667;1.33;110.4;87.2;21.36;931;52
04/12/2022 17:45;14764.6068;1.2935;102.5;87.05;21.415;931;37
04/12/2022 18:00;9425.8336;1.549;110.4;86.9;21.38;931;23
04/12/2022 18:15;3653.96667;1.0345;136.15;86.9;21.315;931;5
04/12/2022 18:30;361.620001;0.647;128.1;87.2;21.11;931;0
04/12/2022 18:45;0;0.6475;124.35;87.45;20.92;931;0
04/12/2022 19:00;0;0.552;118.5;87.7;20.73;931;0
04/12/2022 19:15;0;0.7635;130.85;87.9;20.61;931;0
04/12/2022 19:30;0;0.706;161.8;88.1;20.58;932;0
04/12/2022 19:45;0;0.3845;165.4;88.1;20.585;933;0
04/12/2022 20:00;0;0;182.5;88.1;20.58;933;0
05/12/2022 05:30;2759.20663;0.739;58.19;87.9;20.3;933;4
05/12/2022 05:45;6492.84014;0.7415;38.385;87.9;20.345;933;15
05/12/2022 06:00;11979.3533;1.006;6.299;87.9;20.49;934;16
05/12/2022 06:15;16727.6067;1.0545;13.3575;87.85;20.605;934;22
05/12/2022 06:30;19193.1666;0.932;72.82;87.8;20.79;934;47
05/12/2022 06:45;27228.8932;1.13;66.985;87.6;20.93;934;91
05/12/2022 07:00;31805.727;1.273;85.4;87.4;21.13;934;85
05/12/2022 07:15;31252.2402;1.33;69.385;87.05;21.375;934;89
05/12/2022 07:30;39313.613;1.698;38.4;86.5;21.51;935;104
05/12/2022 07:45;44695.8668;1.741;31.76;86;21.725;935;88
05/12/2022 08:00;34400.6726;1.873;3.375;85.5;21.9;935;121
05/12/2022 08:15;69169.588;2.079;13.085;85.55;21.975;935;142
05/12/2022 08:30;48304.613;1.891;40.87;85.1;22.43;935;174
05/12/2022 08:45;34630.6329;2.8235;33.58;83.75;22.56;935;226
05/12/2022 09:00;54280.441;2.163;14.73;84.2;22.27;935;292
05/12/2022 09:15;104423.821;2.127;33.055;84;22.53;935;388
05/12/2022 09:30;103873;1.908;21.7;82.7;23.34;935;327
05/12/2022 09:45;137302.668;2.599;26.426;81.9;23.19;934;274
05/12/2022 10:00;108654.72;2.728;41.02;81.8;23.32;934;375
05/12/2022 10:15;145304.609;2.285;21.473;81.85;23.515;933;502
05/12/2022 10:30;130481.805;1.936;0.024;82.3;23.68;933;484
05/12/2022 10:45;182498.864;2.728;33.865;80.43;24.045;933;559
05/12/2022 11:00;101125.087;3.124;22.58;79.74;24.19;933;554
05/12/2022 11:15;39280.8269;2.6085;24.76;80.7;24.03;932;535
05/12/2022 11:30;29750.006;2.381;64.21;82.7;22.98;932;519
05/12/2022 11:45;120301.634;2.076;55.225;85.15;22.255;933;633
05/12/2022 12:00;158350.156;2.258;64.81;85.7;22.72;933;661
05/12/2022 12:15;184276.552;2.6795;55.535;81.95;24.12;932;726
05/12/2022 12:30;190863.501;2.658;33.94;79.72;24.94;931;749
05/12/2022 12:45;172632.301;2.734;30.395;78.31;25.245;931;544
05/12/2022 13:00;102280.971;2.383;58.03;77.65;25.75;930;491
05/12/2022 13:15;78240.379;2.5735;25.545;75.635;25.565;929;410
05/12/2022 13:30;29021.5208;2.516;27.95;74.22;25.81;929;181
05/12/2022 13:45;46447.393;2.077;30.11;74.87;25.36;929;133
05/12/2022 14:00;18572.4536;2.207;46.82;74.54;25.46;929;116
05/12/2022 14:15;61875.574;1.6575;170.702;79.695;24.185;929.5;157
05/12/2022 14:30;74509.649;1.206;2.519;83.6;23.57;931;202
05/12/2022 14:45;59883.0346;1.424;175.15;82.65;24.005;931;240
05/12/2022 15:00;39840.866;1.469;0.19;81.3;24.26;931;213
05/12/2022 15:15;19220.2536;1.4845;209.03;81.4;24.33;931;168
05/12/2022 15:30;15358.8667;1.479;30.66;82.3;23.98;931;201
05/12/2022 15:45;31307.4931;1.4385;49.135;82.9;23.54;931;200
05/12/2022 16:00;28849.7997;1.292;54.3;83.3;23.61;931;93
05/12/2022 16:15;13337.5333;1.5905;37.165;82.15;23.76;931;43
05/12/2022 16:30;2713.76666;1.549;49.48;82.1;23.45;931;43
05/12/2022 16:45;1073.953336;1.853;180.4;82.35;22.81;931;29
05/12/2022 17:00;2806.34672;2.093;351.6;85.5;20.44;931;27
05/12/2022 17:15;4273.08669;1.0805;21.105;86.8;20.035;932.5;27
05/12/2022 17:30;5066.86667;0.499;129.4;87.2;20.08;933;26
05/12/2022 17:45;4272.2267;0.7195;71.46;87.45;20.2;933;19
05/12/2022 18:00;2520.45328;0.879;110.8;87.4;20.24;933;18
05/12/2022 18:15;772.17335;1.075;57.725;87.2;20.405;933;13
05/12/2022 18:30;89.282091;1.204;67.72;87.1;20.49;933;1
05/12/2022 18:45;87.20837958;1.3;55.92;87.3;20.53;933;0
05/12/2022 19:00;85.13466816;1.09;82.6;87.6;20.54;934;0
05/12/2022 19:15;83.06095674;0.8875;45.455;87.85;20.565;934;0
05/12/2022 19:30;80.98724533;0.833;60.88;87.9;20.61;935;0
05/12/2022 19:45;78.91353391;0.794;53.18;87.95;20.605;935;0
05/12/2022 20:00;76.83982249;1.043;58.07;87.9;20.65;935;0
